series_id,year,period,value,Seasonally Adjusted,Measure,Area
LAUST320000000000005          ,2020,M10,     1366046,False,Employment,32
LAUST320000000000005          ,2020,M11,     1387099,False,Employment,32
LAUST320000000000005          ,2020,M12,     1390460,False,Employment,32
LAUST320000000000005          ,2020,M13,     1334416,False,Employment,32
LAUST320000000000005          ,2021,M01,     1400675,False,Employment,32
LAUST320000000000005          ,2021,M02,     1427776,False,Employment,32
LAUST320000000000005          ,2021,M03,     1430427,False,Employment,32
LAUST320000000000005          ,2021,M04,     1430486,False,Employment,32
LAUST320000000000005          ,2021,M05,     1443172,False,Employment,32
LAUST320000000000005          ,2021,M06,     1430575,False,Employment,32
LAUST320000000000005          ,2021,M07,     1420848,False,Employment,32
LAUST320000000000005          ,2021,M08,     1424036,False,Employment,32
LAUST320000000000006          ,2020,M01,     1595413,False,Labor Force,32
LAUST320000000000006          ,2020,M02,     1611382,False,Labor Force,32
LAUST320000000000006          ,2020,M03,     1586360,False,Labor Force,32
LAUST320000000000006          ,2020,M04,     1491235,False,Labor Force,32
LAUST320000000000006          ,2020,M05,     1434996,False,Labor Force,32
LAUST320000000000006          ,2020,M06,     1501397,False,Labor Force,32
LAUST320000000000006          ,2020,M07,     1514424,False,Labor Force,32
LAUST320000000000006          ,2020,M08,     1523321,False,Labor Force,32
LAUST320000000000006          ,2020,M09,     1539088,False,Labor Force,32
LAUST320000000000006          ,2020,M10,     1545346,False,Labor Force,32
LAUST320000000000006          ,2020,M11,     1513547,False,Labor Force,32
LAUST320000000000006          ,2020,M12,     1513944,False,Labor Force,32
LAUST320000000000006          ,2020,M13,     1530872,False,Labor Force,32
LAUST320000000000006          ,2021,M01,     1529355,False,Labor Force,32
LAUST320000000000006          ,2021,M02,     1552065,False,Labor Force,32
LAUST320000000000006          ,2021,M03,     1549050,False,Labor Force,32
LAUST320000000000006          ,2021,M04,     1553171,False,Labor Force,32
LAUST320000000000006          ,2021,M05,     1563823,False,Labor Force,32
LAUST320000000000006          ,2021,M06,     1560223,False,Labor Force,32
LAUST320000000000006          ,2021,M07,     1547673,False,Labor Force,32
LAUST320000000000006          ,2021,M08,     1533342,False,Labor Force,32
LAUST320000000000007          ,2020,M01,        62.3,False,Employment-Population Ratio,32
LAUST320000000000007          ,2020,M02,        63.1,False,Employment-Population Ratio,32
LAUST320000000000007          ,2020,M03,        60.0,False,Employment-Population Ratio,32
LAUST320000000000007          ,2020,M04,        42.4,False,Employment-Population Ratio,32
LAUST320000000000007          ,2020,M05,        43.7,False,Employment-Population Ratio,32
LAUST320000000000007          ,2020,M06,        51.2,False,Employment-Population Ratio,32
LAUST320000000000007          ,2020,M07,        50.7,False,Employment-Population Ratio,32
LAUST320000000000007          ,2020,M08,        52.5,False,Employment-Population Ratio,32
LAUST320000000000007          ,2020,M09,        53.8,False,Employment-Population Ratio,32
LAUST320000000000007          ,2020,M10,        54.8,False,Employment-Population Ratio,32
LAUST320000000000007          ,2020,M11,        55.5,False,Employment-Population Ratio,32
LAUST320000000000007          ,2020,M12,        55.6,False,Employment-Population Ratio,32
LAUST320000000000007          ,2020,M13,        53.8,False,Employment-Population Ratio,32
LAUST320000000000007          ,2021,M01,        55.9,False,Employment-Population Ratio,32
LAUST320000000000007          ,2021,M02,        56.9,False,Employment-Population Ratio,32
LAUST320000000000007          ,2021,M03,        56.9,False,Employment-Population Ratio,32
LAUST320000000000007          ,2021,M04,        56.9,False,Employment-Population Ratio,32
LAUST320000000000007          ,2021,M05,        57.3,False,Employment-Population Ratio,32
LAUST320000000000007          ,2021,M06,        56.7,False,Employment-Population Ratio,32
LAUST320000000000007          ,2021,M07,        56.2,False,Employment-Population Ratio,32
LAUST320000000000007          ,2021,M08,        56.2,False,Employment-Population Ratio,32
LAUST320000000000008          ,2020,M01,        64.8,False,Labor Force Participation Rate,32
LAUST320000000000008          ,2020,M02,        65.4,False,Labor Force Participation Rate,32
LAUST320000000000008          ,2020,M03,        64.3,False,Labor Force Participation Rate,32
LAUST320000000000008          ,2020,M04,        60.3,False,Labor Force Participation Rate,32
LAUST320000000000008          ,2020,M05,        58.0,False,Labor Force Participation Rate,32
LAUST320000000000008          ,2020,M06,        60.6,False,Labor Force Participation Rate,32
LAUST320000000000008          ,2020,M07,        61.0,False,Labor Force Participation Rate,32
LAUST320000000000008          ,2020,M08,        61.3,False,Labor Force Participation Rate,32
LAUST320000000000008          ,2020,M09,        61.8,False,Labor Force Participation Rate,32
LAUST320000000000008          ,2020,M10,        62.0,False,Labor Force Participation Rate,32
LAUST320000000000008          ,2020,M11,        60.6,False,Labor Force Participation Rate,32
LAUST320000000000008          ,2020,M12,        60.5,False,Labor Force Participation Rate,32
LAUST320000000000008          ,2020,M13,        61.7,False,Labor Force Participation Rate,32
LAUST320000000000008          ,2021,M01,        61.0,False,Labor Force Participation Rate,32
LAUST320000000000008          ,2021,M02,        61.9,False,Labor Force Participation Rate,32
LAUST320000000000008          ,2021,M03,        61.7,False,Labor Force Participation Rate,32
LAUST320000000000008          ,2021,M04,        61.7,False,Labor Force Participation Rate,32
LAUST320000000000008          ,2021,M05,        62.1,False,Labor Force Participation Rate,32
LAUST320000000000008          ,2021,M06,        61.8,False,Labor Force Participation Rate,32
LAUST320000000000008          ,2021,M07,        61.2,False,Labor Force Participation Rate,32
LAUST320000000000008          ,2021,M08,        60.6,False,Labor Force Participation Rate,32
LAUST320000000000009          ,2020,M01,     2460603,False,Civilian Non-Institutional Population,32
LAUST320000000000009          ,2020,M02,     2464244,False,Civilian Non-Institutional Population,32
LAUST320000000000009          ,2020,M03,     2467941,False,Civilian Non-Institutional Population,32
LAUST320000000000009          ,2020,M04,     2471833,False,Civilian Non-Institutional Population,32
LAUST320000000000009          ,2020,M05,     2474993,False,Civilian Non-Institutional Population,32
LAUST320000000000009          ,2020,M06,     2478346,False,Civilian Non-Institutional Population,32
LAUST320000000000009          ,2020,M07,     2481749,False,Civilian Non-Institutional Population,32
LAUST320000000000009          ,2020,M08,     2485827,False,Civilian Non-Institutional Population,32
LAUST320000000000009          ,2020,M09,     2489990,False,Civilian Non-Institutional Population,32
LAUST320000000000009          ,2020,M10,     2494084,False,Civilian Non-Institutional Population,32
LAUST320000000000009          ,2020,M11,     2498025,False,Civilian Non-Institutional Population,32
LAUST320000000000009          ,2020,M12,     2501811,False,Civilian Non-Institutional Population,32
LAUST320000000000009          ,2020,M13,     2480787,False,Civilian Non-Institutional Population,32
LAUST320000000000009          ,2021,M01,     2505533,False,Civilian Non-Institutional Population,32
LAUST320000000000009          ,2021,M02,     2508958,False,Civilian Non-Institutional Population,32
LAUST320000000000009          ,2021,M03,     2512490,False,Civilian Non-Institutional Population,32
LAUST320000000000009          ,2021,M04,     2516212,False,Civilian Non-Institutional Population,32
LAUST320000000000009          ,2021,M05,     2519920,False,Civilian Non-Institutional Population,32
LAUST320000000000009          ,2021,M06,     2523865,False,Civilian Non-Institutional Population,32
LAUST320000000000009          ,2021,M07,     2527828,False,Civilian Non-Institutional Population,32
LAUST320000000000009          ,2021,M08,     2532034,False,Civilian Non-Institutional Population,32
LAUST330000000000003          ,2020,M01,         3.1,False,Unemployment Rate,33
LAUST330000000000003          ,2020,M02,         3.0,False,Unemployment Rate,33
LAUST330000000000003          ,2020,M03,         3.1,False,Unemployment Rate,33
LAUST330000000000003          ,2020,M04,        16.1,False,Unemployment Rate,33
LAUST330000000000003          ,2020,M05,        13.5,False,Unemployment Rate,33
LAUST330000000000003          ,2020,M06,        10.2,False,Unemployment Rate,33
LAUST330000000000003          ,2020,M07,         8.1,False,Unemployment Rate,33
LAUST330000000000003          ,2020,M08,         6.3,False,Unemployment Rate,33
LAUST330000000000003          ,2020,M09,         5.4,False,Unemployment Rate,33
LAUST330000000000003          ,2020,M10,         4.2,False,Unemployment Rate,33
LAUST330000000000003          ,2020,M11,         4.0,False,Unemployment Rate,33
LAUST330000000000003          ,2020,M12,         3.7,False,Unemployment Rate,33
LAUST330000000000003          ,2020,M13,         6.7,False,Unemployment Rate,33
LAUST330000000000003          ,2021,M01,         4.0,False,Unemployment Rate,33
LAUST330000000000003          ,2021,M02,         3.1,False,Unemployment Rate,33
LAUST330000000000003          ,2021,M03,         3.2,False,Unemployment Rate,33
LAUST330000000000003          ,2021,M04,         2.7,False,Unemployment Rate,33
LAUST330000000000003          ,2021,M05,         2.4,False,Unemployment Rate,33
LAUST330000000000003          ,2021,M06,         3.1,False,Unemployment Rate,33
LAUST330000000000003          ,2021,M07,         3.4,False,Unemployment Rate,33
LAUST330000000000003          ,2021,M08,         2.9,False,Unemployment Rate,33
LAUST330000000000004          ,2020,M01,       23709,False,Unemployment,33
LAUST330000000000004          ,2020,M02,       22946,False,Unemployment,33
LAUST330000000000004          ,2020,M03,       24141,False,Unemployment,33
LAUST330000000000004          ,2020,M04,      117573,False,Unemployment,33
LAUST330000000000004          ,2020,M05,      102490,False,Unemployment,33
LAUST330000000000004          ,2020,M06,       78038,False,Unemployment,33
LAUST330000000000004          ,2020,M07,       62617,False,Unemployment,33
LAUST330000000000004          ,2020,M08,       48630,False,Unemployment,33
LAUST330000000000004          ,2020,M09,       40858,False,Unemployment,33
LAUST330000000000004          ,2020,M10,       31922,False,Unemployment,33
LAUST330000000000004          ,2020,M11,       30055,False,Unemployment,33
LAUST330000000000004          ,2020,M12,       27997,False,Unemployment,33
LAUST330000000000004          ,2020,M13,       50915,False,Unemployment,33
LAUST330000000000004          ,2021,M01,       30588,False,Unemployment,33
LAUST330000000000004          ,2021,M02,       23667,False,Unemployment,33
LAUST330000000000004          ,2021,M03,       23691,False,Unemployment,33
LAUST330000000000004          ,2021,M04,       19832,False,Unemployment,33
LAUST330000000000004          ,2021,M05,       17586,False,Unemployment,33
LAUST330000000000004          ,2021,M06,       23431,False,Unemployment,33
LAUST330000000000004          ,2021,M07,       25914,False,Unemployment,33
LAUST330000000000004          ,2021,M08,       21649,False,Unemployment,33
LAUST330000000000005          ,2020,M01,      750886,False,Employment,33
LAUST330000000000005          ,2020,M02,      750763,False,Employment,33
LAUST330000000000005          ,2020,M03,      742251,False,Employment,33
LAUST330000000000005          ,2020,M04,      610561,False,Employment,33
LAUST330000000000005          ,2020,M05,      656701,False,Employment,33
LAUST330000000000005          ,2020,M06,      688192,False,Employment,33
LAUST330000000000005          ,2020,M07,      707721,False,Employment,33
LAUST330000000000005          ,2020,M08,      720240,False,Employment,33
LAUST330000000000005          ,2020,M09,      717710,False,Employment,33
LAUST330000000000005          ,2020,M10,      725082,False,Employment,33
LAUST330000000000005          ,2020,M11,      729727,False,Employment,33
LAUST330000000000005          ,2020,M12,      729973,False,Employment,33
LAUST330000000000005          ,2020,M13,      710817,False,Employment,33
LAUST330000000000005          ,2021,M01,      724906,False,Employment,33
LAUST330000000000005          ,2021,M02,      729057,False,Employment,33
LAUST330000000000005          ,2021,M03,      725777,False,Employment,33
LAUST330000000000005          ,2021,M04,      723086,False,Employment,33
LAUST330000000000005          ,2021,M05,      724555,False,Employment,33
LAUST330000000000005          ,2021,M06,      726607,False,Employment,33
LAUST330000000000005          ,2021,M07,      734617,False,Employment,33
LAUST330000000000005          ,2021,M08,      735396,False,Employment,33
LAUST330000000000006          ,2020,M01,      774595,False,Labor Force,33
LAUST330000000000006          ,2020,M02,      773709,False,Labor Force,33
LAUST330000000000006          ,2020,M03,      766392,False,Labor Force,33
LAUST330000000000006          ,2020,M04,      728134,False,Labor Force,33
LAUST330000000000006          ,2020,M05,      759191,False,Labor Force,33
LAUST330000000000006          ,2020,M06,      766230,False,Labor Force,33
LAUST330000000000006          ,2020,M07,      770338,False,Labor Force,33
LAUST330000000000006          ,2020,M08,      768870,False,Labor Force,33
LAUST330000000000006          ,2020,M09,      758568,False,Labor Force,33
LAUST330000000000006          ,2020,M10,      757004,False,Labor Force,33
LAUST330000000000006          ,2020,M11,      759782,False,Labor Force,33
LAUST330000000000006          ,2020,M12,      757970,False,Labor Force,33
LAUST330000000000006          ,2020,M13,      761732,False,Labor Force,33
LAUST330000000000006          ,2021,M01,      755494,False,Labor Force,33
LAUST330000000000006          ,2021,M02,      752724,False,Labor Force,33
LAUST330000000000006          ,2021,M03,      749468,False,Labor Force,33
LAUST330000000000006          ,2021,M04,      742918,False,Labor Force,33
LAUST330000000000006          ,2021,M05,      742141,False,Labor Force,33
LAUST330000000000006          ,2021,M06,      750038,False,Labor Force,33
LAUST330000000000006          ,2021,M07,      760531,False,Labor Force,33
LAUST330000000000006          ,2021,M08,      757045,False,Labor Force,33
LAUST330000000000007          ,2020,M01,        66.6,False,Employment-Population Ratio,33
LAUST330000000000007          ,2020,M02,        66.6,False,Employment-Population Ratio,33
LAUST330000000000007          ,2020,M03,        65.8,False,Employment-Population Ratio,33
LAUST330000000000007          ,2020,M04,        54.1,False,Employment-Population Ratio,33
LAUST330000000000007          ,2020,M05,        58.2,False,Employment-Population Ratio,33
LAUST330000000000007          ,2020,M06,        60.9,False,Employment-Population Ratio,33
LAUST330000000000007          ,2020,M07,        62.6,False,Employment-Population Ratio,33
LAUST330000000000007          ,2020,M08,        63.7,False,Employment-Population Ratio,33
LAUST330000000000007          ,2020,M09,        63.4,False,Employment-Population Ratio,33
LAUST330000000000007          ,2020,M10,        64.0,False,Employment-Population Ratio,33
LAUST330000000000007          ,2020,M11,        64.4,False,Employment-Population Ratio,33
LAUST330000000000007          ,2020,M12,        64.4,False,Employment-Population Ratio,33
LAUST330000000000007          ,2020,M13,        62.9,False,Employment-Population Ratio,33
LAUST330000000000007          ,2021,M01,        63.9,False,Employment-Population Ratio,33
LAUST330000000000007          ,2021,M02,        64.3,False,Employment-Population Ratio,33
LAUST330000000000007          ,2021,M03,        64.0,False,Employment-Population Ratio,33
LAUST330000000000007          ,2021,M04,        63.7,False,Employment-Population Ratio,33
LAUST330000000000007          ,2021,M05,        63.8,False,Employment-Population Ratio,33
LAUST330000000000007          ,2021,M06,        64.0,False,Employment-Population Ratio,33
LAUST330000000000007          ,2021,M07,        64.6,False,Employment-Population Ratio,33
LAUST330000000000007          ,2021,M08,        64.7,False,Employment-Population Ratio,33
LAUST330000000000008          ,2020,M01,        68.7,False,Labor Force Participation Rate,33
LAUST330000000000008          ,2020,M02,        68.6,False,Labor Force Participation Rate,33
LAUST330000000000008          ,2020,M03,        67.9,False,Labor Force Participation Rate,33
LAUST330000000000008          ,2020,M04,        64.5,False,Labor Force Participation Rate,33
LAUST330000000000008          ,2020,M05,        67.2,False,Labor Force Participation Rate,33
LAUST330000000000008          ,2020,M06,        67.8,False,Labor Force Participation Rate,33
LAUST330000000000008          ,2020,M07,        68.2,False,Labor Force Participation Rate,33
LAUST330000000000008          ,2020,M08,        68.0,False,Labor Force Participation Rate,33
LAUST330000000000008          ,2020,M09,        67.0,False,Labor Force Participation Rate,33
LAUST330000000000008          ,2020,M10,        66.9,False,Labor Force Participation Rate,33
LAUST330000000000008          ,2020,M11,        67.1,False,Labor Force Participation Rate,33
LAUST330000000000008          ,2020,M12,        66.9,False,Labor Force Participation Rate,33
LAUST330000000000008          ,2020,M13,        67.4,False,Labor Force Participation Rate,33
LAUST330000000000008          ,2021,M01,        66.6,False,Labor Force Participation Rate,33
LAUST330000000000008          ,2021,M02,        66.4,False,Labor Force Participation Rate,33
LAUST330000000000008          ,2021,M03,        66.1,False,Labor Force Participation Rate,33
LAUST330000000000008          ,2021,M04,        65.5,False,Labor Force Participation Rate,33
LAUST330000000000008          ,2021,M05,        65.4,False,Labor Force Participation Rate,33
LAUST330000000000008          ,2021,M06,        66.0,False,Labor Force Participation Rate,33
LAUST330000000000008          ,2021,M07,        66.9,False,Labor Force Participation Rate,33
LAUST330000000000008          ,2021,M08,        66.6,False,Labor Force Participation Rate,33
LAUST330000000000009          ,2020,M01,     1127119,False,Civilian Non-Institutional Population,33
LAUST330000000000009          ,2020,M02,     1127540,False,Civilian Non-Institutional Population,33
LAUST330000000000009          ,2020,M03,     1128113,False,Civilian Non-Institutional Population,33
LAUST330000000000009          ,2020,M04,     1128732,False,Civilian Non-Institutional Population,33
LAUST330000000000009          ,2020,M05,     1129138,False,Civilian Non-Institutional Population,33
LAUST330000000000009          ,2020,M06,     1129644,False,Civilian Non-Institutional Population,33
LAUST330000000000009          ,2020,M07,     1130182,False,Civilian Non-Institutional Population,33
LAUST330000000000009          ,2020,M08,     1130846,False,Civilian Non-Institutional Population,33
LAUST330000000000009          ,2020,M09,     1131541,False,Civilian Non-Institutional Population,33
LAUST330000000000009          ,2020,M10,     1132223,False,Civilian Non-Institutional Population,33
LAUST330000000000009          ,2020,M11,     1132806,False,Civilian Non-Institutional Population,33
LAUST330000000000009          ,2020,M12,     1133299,False,Civilian Non-Institutional Population,33
LAUST330000000000009          ,2020,M13,     1130099,False,Civilian Non-Institutional Population,33
LAUST330000000000009          ,2021,M01,     1133752,False,Civilian Non-Institutional Population,33
LAUST330000000000009          ,2021,M02,     1134093,False,Civilian Non-Institutional Population,33
LAUST330000000000009          ,2021,M03,     1134526,False,Civilian Non-Institutional Population,33
LAUST330000000000009          ,2021,M04,     1135005,False,Civilian Non-Institutional Population,33
LAUST330000000000009          ,2021,M05,     1135547,False,Civilian Non-Institutional Population,33
LAUST330000000000009          ,2021,M06,     1136173,False,Civilian Non-Institutional Population,33
LAUST330000000000009          ,2021,M07,     1136828,False,Civilian Non-Institutional Population,33
LAUST330000000000009          ,2021,M08,     1137455,False,Civilian Non-Institutional Population,33
LAUST340000000000003          ,2020,M01,         4.1,False,Unemployment Rate,34
LAUST340000000000003          ,2020,M02,         3.9,False,Unemployment Rate,34
LAUST340000000000003          ,2020,M03,         4.2,False,Unemployment Rate,34
LAUST340000000000003          ,2020,M04,        16.4,False,Unemployment Rate,34
LAUST340000000000003          ,2020,M05,        16.6,False,Unemployment Rate,34
LAUST340000000000003          ,2020,M06,        16.1,False,Unemployment Rate,34
LAUST340000000000003          ,2020,M07,        13.6,False,Unemployment Rate,34
LAUST340000000000003          ,2020,M08,        10.9,False,Unemployment Rate,34
LAUST340000000000003          ,2020,M09,         7.7,False,Unemployment Rate,34
LAUST340000000000003          ,2020,M10,         7.1,False,Unemployment Rate,34
LAUST340000000000003          ,2020,M11,         9.6,False,Unemployment Rate,34
LAUST340000000000003          ,2020,M12,         7.2,False,Unemployment Rate,34
LAUST340000000000003          ,2020,M13,         9.8,False,Unemployment Rate,34
LAUST340000000000003          ,2021,M01,         8.0,False,Unemployment Rate,34
LAUST340000000000003          ,2021,M02,         8.2,False,Unemployment Rate,34
LAUST340000000000003          ,2021,M03,         7.8,False,Unemployment Rate,34
LAUST340000000000003          ,2021,M04,         7.1,False,Unemployment Rate,34
LAUST340000000000003          ,2021,M05,         7.0,False,Unemployment Rate,34
LAUST340000000000003          ,2021,M06,         7.9,False,Unemployment Rate,34
LAUST340000000000003          ,2021,M07,         7.5,False,Unemployment Rate,34
LAUST340000000000003          ,2021,M08,         6.7,False,Unemployment Rate,34
LAUST340000000000004          ,2020,M01,      186718,False,Unemployment,34
LAUST340000000000004          ,2020,M02,      181355,False,Unemployment,34
LAUST340000000000004          ,2020,M03,      189899,False,Unemployment,34
LAUST340000000000004          ,2020,M04,      729319,False,Unemployment,34
LAUST340000000000004          ,2020,M05,      742793,False,Unemployment,34
LAUST340000000000004          ,2020,M06,      729247,False,Unemployment,34
LAUST340000000000004          ,2020,M07,      631398,False,Unemployment,34
LAUST340000000000004          ,2020,M08,      494604,False,Unemployment,34
LAUST340000000000004          ,2020,M09,      333020,False,Unemployment,34
LAUST340000000000004          ,2020,M10,      310742,False,Unemployment,34
LAUST340000000000004          ,2020,M11,      433421,False,Unemployment,34
LAUST340000000000004          ,2020,M12,      316353,False,Unemployment,34
LAUST340000000000004          ,2020,M13,      439906,False,Unemployment,34
LAUST340000000000004          ,2021,M01,      349321,False,Unemployment,34
LAUST340000000000004          ,2021,M02,      363133,False,Unemployment,34
LAUST340000000000004          ,2021,M03,      346824,False,Unemployment,34
LAUST340000000000004          ,2021,M04,      310460,False,Unemployment,34
LAUST340000000000004          ,2021,M05,      307149,False,Unemployment,34
LAUST340000000000004          ,2021,M06,      353621,False,Unemployment,34
LAUST340000000000004          ,2021,M07,      339199,False,Unemployment,34
LAUST340000000000004          ,2021,M08,      298831,False,Unemployment,34
LAUST340000000000005          ,2020,M01,     4381651,False,Employment,34
LAUST340000000000005          ,2020,M02,     4414657,False,Employment,34
LAUST340000000000005          ,2020,M03,     4370441,False,Employment,34
LAUST340000000000005          ,2020,M04,     3709682,False,Employment,34
LAUST340000000000005          ,2020,M05,     3724473,False,Employment,34
LAUST340000000000005          ,2020,M06,     3792057,False,Employment,34
LAUST340000000000005          ,2020,M07,     4025636,False,Employment,34
LAUST340000000000005          ,2020,M08,     4053417,False,Employment,34
LAUST340000000000005          ,2020,M09,     4015266,False,Employment,34
LAUST340000000000005          ,2020,M10,     4060114,False,Employment,34
LAUST340000000000005          ,2020,M11,     4059272,False,Employment,34
LAUST340000000000005          ,2020,M12,     4056458,False,Employment,34
LAUST340000000000005          ,2020,M13,     4055260,False,Employment,34
LAUST340000000000005          ,2021,M01,     4023930,False,Employment,34
LAUST340000000000005          ,2021,M02,     4040088,False,Employment,34
LAUST340000000000005          ,2021,M03,     4092333,False,Employment,34
LAUST340000000000005          ,2021,M04,     4081341,False,Employment,34
LAUST340000000000005          ,2021,M05,     4089001,False,Employment,34
LAUST340000000000005          ,2021,M06,     4126423,False,Employment,34
LAUST340000000000005          ,2021,M07,     4157768,False,Employment,34
LAUST340000000000005          ,2021,M08,     4138206,False,Employment,34
LAUST340000000000006          ,2020,M01,     4568369,False,Labor Force,34
LAUST340000000000006          ,2020,M02,     4596012,False,Labor Force,34
LAUST340000000000006          ,2020,M03,     4560340,False,Labor Force,34
LAUST340000000000006          ,2020,M04,     4439001,False,Labor Force,34
LAUST340000000000006          ,2020,M05,     4467266,False,Labor Force,34
LAUST340000000000006          ,2020,M06,     4521304,False,Labor Force,34
LAUST340000000000006          ,2020,M07,     4657034,False,Labor Force,34
LAUST340000000000006          ,2020,M08,     4548021,False,Labor Force,34
LAUST340000000000006          ,2020,M09,     4348286,False,Labor Force,34
LAUST340000000000006          ,2020,M10,     4370856,False,Labor Force,34
LAUST340000000000006          ,2020,M11,     4492693,False,Labor Force,34
LAUST340000000000006          ,2020,M12,     4372811,False,Labor Force,34
LAUST340000000000006          ,2020,M13,     4495166,False,Labor Force,34
LAUST340000000000006          ,2021,M01,     4373251,False,Labor Force,34
LAUST340000000000006          ,2021,M02,     4403221,False,Labor Force,34
LAUST340000000000006          ,2021,M03,     4439157,False,Labor Force,34
LAUST340000000000006          ,2021,M04,     4391801,False,Labor Force,34
LAUST340000000000006          ,2021,M05,     4396150,False,Labor Force,34
LAUST340000000000006          ,2021,M06,     4480044,False,Labor Force,34
LAUST340000000000006          ,2021,M07,     4496967,False,Labor Force,34
LAUST340000000000006          ,2021,M08,     4437037,False,Labor Force,34
LAUST340000000000007          ,2020,M01,        61.9,False,Employment-Population Ratio,34
LAUST340000000000007          ,2020,M02,        62.4,False,Employment-Population Ratio,34
LAUST340000000000007          ,2020,M03,        61.7,False,Employment-Population Ratio,34
LAUST340000000000007          ,2020,M04,        52.4,False,Employment-Population Ratio,34
LAUST340000000000007          ,2020,M05,        52.6,False,Employment-Population Ratio,34
LAUST340000000000007          ,2020,M06,        53.6,False,Employment-Population Ratio,34
LAUST340000000000007          ,2020,M07,        56.9,False,Employment-Population Ratio,34
LAUST340000000000007          ,2020,M08,        57.3,False,Employment-Population Ratio,34
LAUST340000000000007          ,2020,M09,        56.7,False,Employment-Population Ratio,34
LAUST340000000000007          ,2020,M10,        57.4,False,Employment-Population Ratio,34
LAUST340000000000007          ,2020,M11,        57.4,False,Employment-Population Ratio,34
LAUST340000000000007          ,2020,M12,        57.3,False,Employment-Population Ratio,34
LAUST340000000000007          ,2020,M13,        57.3,False,Employment-Population Ratio,34
LAUST340000000000007          ,2021,M01,        56.9,False,Employment-Population Ratio,34
LAUST340000000000007          ,2021,M02,        57.1,False,Employment-Population Ratio,34
LAUST340000000000007          ,2021,M03,        57.9,False,Employment-Population Ratio,34
LAUST340000000000007          ,2021,M04,        57.7,False,Employment-Population Ratio,34
LAUST340000000000007          ,2021,M05,        57.9,False,Employment-Population Ratio,34
LAUST340000000000007          ,2021,M06,        58.4,False,Employment-Population Ratio,34
LAUST340000000000007          ,2021,M07,        58.8,False,Employment-Population Ratio,34
LAUST340000000000007          ,2021,M08,        58.6,False,Employment-Population Ratio,34
LAUST340000000000008          ,2020,M01,        64.5,False,Labor Force Participation Rate,34
LAUST340000000000008          ,2020,M02,        64.9,False,Labor Force Participation Rate,34
LAUST340000000000008          ,2020,M03,        64.4,False,Labor Force Participation Rate,34
LAUST340000000000008          ,2020,M04,        62.7,False,Labor Force Participation Rate,34
LAUST340000000000008          ,2020,M05,        63.1,False,Labor Force Participation Rate,34
LAUST340000000000008          ,2020,M06,        63.9,False,Labor Force Participation Rate,34
LAUST340000000000008          ,2020,M07,        65.8,False,Labor Force Participation Rate,34
LAUST340000000000008          ,2020,M08,        64.3,False,Labor Force Participation Rate,34
LAUST340000000000008          ,2020,M09,        61.5,False,Labor Force Participation Rate,34
LAUST340000000000008          ,2020,M10,        61.8,False,Labor Force Participation Rate,34
LAUST340000000000008          ,2020,M11,        63.5,False,Labor Force Participation Rate,34
LAUST340000000000008          ,2020,M12,        61.8,False,Labor Force Participation Rate,34
LAUST340000000000008          ,2020,M13,        63.5,False,Labor Force Participation Rate,34
LAUST340000000000008          ,2021,M01,        61.8,False,Labor Force Participation Rate,34
LAUST340000000000008          ,2021,M02,        62.3,False,Labor Force Participation Rate,34
LAUST340000000000008          ,2021,M03,        62.8,False,Labor Force Participation Rate,34
LAUST340000000000008          ,2021,M04,        62.1,False,Labor Force Participation Rate,34
LAUST340000000000008          ,2021,M05,        62.2,False,Labor Force Participation Rate,34
LAUST340000000000008          ,2021,M06,        63.4,False,Labor Force Participation Rate,34
LAUST340000000000008          ,2021,M07,        63.6,False,Labor Force Participation Rate,34
LAUST340000000000008          ,2021,M08,        62.8,False,Labor Force Participation Rate,34
LAUST340000000000009          ,2020,M01,     7080875,False,Civilian Non-Institutional Population,34
LAUST340000000000009          ,2020,M02,     7080077,False,Civilian Non-Institutional Population,34
LAUST340000000000009          ,2020,M03,     7079785,False,Civilian Non-Institutional Population,34
LAUST340000000000009          ,2020,M04,     7079846,False,Civilian Non-Institutional Population,34
LAUST340000000000009          ,2020,M05,     7077838,False,Civilian Non-Institutional Population,34
LAUST340000000000009          ,2020,M06,     7076430,False,Civilian Non-Institutional Population,34
LAUST340000000000009          ,2020,M07,     7075110,False,Civilian Non-Institutional Population,34
LAUST340000000000009          ,2020,M08,     7075217,False,Civilian Non-Institutional Population,34
LAUST340000000000009          ,2020,M09,     7075632,False,Civilian Non-Institutional Population,34
LAUST340000000000009          ,2020,M10,     7075699,False,Civilian Non-Institutional Population,34
LAUST340000000000009          ,2020,M11,     7075314,False,Civilian Non-Institutional Population,34
LAUST340000000000009          ,2020,M12,     7074559,False,Civilian Non-Institutional Population,34
LAUST340000000000009          ,2020,M13,     7077199,False,Civilian Non-Institutional Population,34
LAUST340000000000009          ,2021,M01,     7073517,False,Civilian Non-Institutional Population,34
LAUST340000000000009          ,2021,M02,     7071661,False,Civilian Non-Institutional Population,34
LAUST340000000000009          ,2021,M03,     7070188,False,Civilian Non-Institutional Population,34
LAUST340000000000009          ,2021,M04,     7069143,False,Civilian Non-Institutional Population,34
LAUST340000000000009          ,2021,M05,     7068248,False,Civilian Non-Institutional Population,34
LAUST340000000000009          ,2021,M06,     7067927,False,Civilian Non-Institutional Population,34
LAUST340000000000009          ,2021,M07,     7067682,False,Civilian Non-Institutional Population,34
